,Magnitude,lat,long,depth (km)
"M 2.8 - 17km ESE of Ocotillo, CA",2.8,-115.8331667,32.667,7.523
"M 1.9 - 21km WNW of Progreso, B.C., MX",1.93,-115.7793333,32.6686667,5.133
"M 2.2 - 12km ESE of Ocotillo, CA",2.16,-115.8681667,32.6995,4.013
"M 1.5 - 19km ESE of Ocotillo, CA",1.52,-115.7991667,32.679,10.503
"M 2.2 - 18km WNW of Progreso, B.C., MX",2.19,-115.7633333,32.6476667,4.773
"M 2.0 - 20km WNW of Progreso, B.C., MX",2.0,-115.786,32.6426667,1.033
"M 2.2 - 18km ESE of Ocotillo, CA",2.18,-115.813,32.6813333,4.943
"M 1.4 - 20km WNW of Progreso, B.C., MX",1.35,-115.7823333,32.6383333,3.41
"M 1.7 - 11km NNW of Progreso, B.C., MX",1.67,-115.6428333,32.6618333,10.268
"M 1.2 - 14km W of Progreso, B.C., MX",1.24,-115.7261667,32.5613333,3.342
"M 1.6 - 21km ESE of Ocotillo, CA",1.59,-115.7826667,32.6723333,8.373
"M 1.5 - 18km WNW of Progreso, B.C., MX",1.5,-115.7551667,32.651,13.773
"M 2.8 - 18km WNW of Progreso, B.C., MX",2.79,-115.7735,32.6278333,7.673
"M 0.8 - 19km ESE of Ocotillo, CA",0.78,-115.8093333,32.6668333,-0.051
"M 1.9 - 14km WNW of Progreso, B.C., MX",1.9,-115.7146667,32.6403333,5.893
"M 1.4 - 14km WNW of Progreso, B.C., MX",1.36,-115.7245,32.6153333,8.588
"M 2.1 - 12km SW of Progreso, B.C., MX",2.1,-115.6811667,32.5085,1.343
"M 1.4 - 4km SSE of Julian, CA",1.43,-116.5903333,33.0418333,13.603
"M 2.5 - 16km ESE of Ocotillo, CA",2.46,-115.84,32.6715,7.193
"M 1.0 - 13km WNW of Progreso, B.C., MX",1.0,-115.7151667,32.6196667,10.833
"M 1.6 - 15km WNW of Progreso, B.C., MX",1.56,-115.7298333,32.6266667,6.492
"M 1.2 - 12km E of Ocotillo, CA",1.17,-115.8653333,32.7201667,7.127
"M 2.6 - 18km W of Progreso, B.C., MX",2.58,-115.7741667,32.6105,4.903
"M 2.7 - 12km ESE of Ocotillo, CA",2.74,-115.8703333,32.6913333,3.723
"M 2.1 - 14km ESE of Ocotillo, CA",2.1,-115.8606667,32.6685,7.513
"M 1.8 - 17km ESE of Ocotillo, CA",1.76,-115.8226667,32.6835,0.793
"M 2.1 - 21km WNW of Progreso, B.C., MX",2.05,-115.8006667,32.6216667,4.325
"M 1.1 - 20km ESE of Ocotillo, CA",1.09,-115.7885,32.6718333,4.963
"M 1.7 - 21km WNW of Progreso, B.C., MX",1.68,-115.7835,32.6638333,8.463
"M 1.6 - 20km WNW of Progreso, B.C., MX",1.57,-115.7823333,32.6475,10.503
"M 2.3 - 17km WNW of Progreso, B.C., MX",2.31,-115.7413333,32.6518333,5.033
"M 1.5 - 19km WNW of Progreso, B.C., MX",1.49,-115.7763333,32.6271667,0.753
"M 2.8 - 21km ESE of Ocotillo, CA",2.81,-115.7815,32.6808333,4.163
"M 1.7 - 13km E of Ocotillo, CA",1.67,-115.8581667,32.7278333,0.285
"M 1.4 - 16km WNW of Progreso, B.C., MX",1.4,-115.744,32.638,2.893
"M 0.8 - 16km WNW of Progreso, B.C., MX",0.76,-115.742,32.64,1.543
"M 1.6 - 11km E of Ocotillo, CA",1.58,-115.8721667,32.7256667,6.105
"M 2.1 - 18km W of Progreso, B.C., MX",2.07,-115.7695,32.6083333,4.733
"M 2.0 - 16km WNW of Progreso, B.C., MX",2.0,-115.7396667,32.6308333,12.918
"M 1.9 - 15km WNW of Progreso, B.C., MX",1.88,-115.7208333,32.6551667,4.625
"M 1.7 - 19km WNW of Progreso, B.C., MX",1.65,-115.7768333,32.6256667,6.013
"M 1.5 - 20km WNW of Progreso, B.C., MX",1.48,-115.765,32.673,7.413
"M 2.0 - 14km WNW of Progreso, B.C., MX",1.99,-115.7148333,32.638,3.543
"M 1.6 - 7km SE of Ocotillo, CA",1.56,-115.9446667,32.6911667,9.212
"M 2.6 - 18km W of Progreso, B.C., MX",2.63,-115.7698333,32.6018333,5.093
"M 1.4 - 11km E of Ocotillo, CA",1.35,-115.8823333,32.7175,4.532
"M 2.1 - 16km WNW of Progreso, B.C., MX",2.13,-115.7433333,32.6335,3.683
"M 0.5 - 10km SSE of Ocotillo, CA",0.5,-115.9378333,32.6541667,5.355
"M 1.7 - 20km ESE of Ocotillo, CA",1.68,-115.8003333,32.6508333,8.485
"M 1.4 - 14km E of Ocotillo, CA",1.38,-115.8463333,32.73,4.823
"M 1.6 - 13km WNW of Progreso, B.C., MX",1.62,-115.7201667,32.6076667,11.513
"M 1.9 - 14km WNW of Progreso, B.C., MX",1.87,-115.732,32.6183333,6.563
"M 1.3 - 14km ESE of Ocotillo, CA",1.26,-115.8518333,32.7008333,8.132
"M 0.5 - 7km S of Ocotillo, CA",0.5,-115.9933333,32.6695,0.482
"M 2.1 - 14km WNW of Progreso, B.C., MX",2.06,-115.729,32.6188333,3.543
"M 1.9 - 14km WNW of Progreso, B.C., MX",1.91,-115.7343333,32.6086667,3.863
"M 1.9 - 9km SW of Progreso, B.C., MX",1.91,-115.6605,32.5283333,4.743
"M 3.1 - 18km W of Progreso, B.C., MX",3.12,-115.77,32.6061667,4.463
"M 2.3 - 16km W of Progreso, B.C., MX",2.25,-115.7543333,32.5773333,5.463
"M 1.7 - 17km WNW of Progreso, B.C., MX",1.74,-115.762,32.6108333,7.863
"M 1.5 - 15km WNW of Progreso, B.C., MX",1.53,-115.7338333,32.6363333,9.763
"M 0.5 - 15km W of Progreso, B.C., MX",0.5,-115.7455,32.6023333,6.462
"M 1.4 - 19km WNW of Progreso, B.C., MX",1.36,-115.7818333,32.6133333,4.033
"M 1.5 - 16km E of Ocotillo, CA",1.5,-115.8261667,32.7075,2.983
"M 1.6 - 16km WNW of Progreso, B.C., MX",1.56,-115.7398333,32.6413333,0.123
"M 1.6 - 20km ESE of Ocotillo, CA",1.61,-115.7941667,32.666,3.493
"M 1.4 - 18km ESE of Ocotillo, CA",1.38,-115.8073333,32.6826667,5.115
"M 1.6 - 19km WNW of Progreso, B.C., MX",1.56,-115.758,32.6645,6.305
"M 1.6 - 8km NNW of Ocotillo, CA",1.61,-116.0141667,32.8035,14.616
"M 1.6 - 6km NW of Progreso, B.C., MX",1.59,-115.6273333,32.6148333,8.218
"M 2.9 - 14km WNW of Progreso, B.C., MX",2.91,-115.7171667,32.6448333,9.653
"M 2.5 - 15km WNW of Progreso, B.C., MX",2.53,-115.7316667,32.6333333,4.215
"M 1.5 - 16km WNW of Progreso, B.C., MX",1.48,-115.7368333,32.6378333,3.773
"M 1.6 - 18km ESE of Ocotillo, CA",1.58,-115.8061667,32.6973333,8.713
"M 1.1 - 11km ESE of Julian, CA",1.06,-116.4893333,33.0396667,11.149
"M 2.4 - 3km NNW of Progreso, B.C., MX",2.41,-115.5951667,32.6051667,8.557
"M 2.4 - 16km WNW of Progreso, B.C., MX",2.44,-115.7373333,32.6343333,2.423
"M 1.3 - 16km WNW of Progreso, B.C., MX",1.25,-115.738,32.6448333,8.753
"M 1.6 - 18km ESE of Ocotillo, CA",1.61,-115.8101667,32.6846667,8.053
"M 1.3 - 19km W of Progreso, B.C., MX",1.32,-115.7815,32.591,5.233
"M 0.5 - 10km NW of Calipatria, CA",0.5,-115.5976667,33.1798333,0.173
"M 1.6 - 14km W of Progreso, B.C., MX",1.56,-115.726,32.6015,0.333
"M 2.2 - 20km ESE of Ocotillo, CA",2.2,-115.793,32.6731667,8.383
"M 1.8 - 17km ESE of Ocotillo, CA",1.84,-115.8336667,32.6706667,8.513
"M 0.5 - 10km NW of Calipatria, CA",0.5,-115.5985,33.177,0.253
"M 2.0 - 9km ESE of Ocotillo, CA",2.03,-115.9051667,32.7091667,5.992
"M 1.4 - 23km E of Julian, CA",1.42,-116.3601667,33.0473333,11.87
"M 1.3 - 15km ESE of Ocotillo, CA",1.33,-115.8426667,32.68,6.905
"M 1.6 - 18km WNW of Progreso, B.C., MX",1.63,-115.7583333,32.6405,8.393
"M 0.5 - 10km WSW of Niland, CA",0.5,-115.618,33.2001667,2.963
"M 0.5 - 11km W of Niland, CA",0.5,-115.6318333,33.2226667,4.673
"M 2.0 - 21km WNW of Progreso, B.C., MX",1.96,-115.8048333,32.618,0.023
"M 1.8 - 10km ESE of Ocotillo, CA",1.84,-115.8936667,32.6911667,9.033
"M 1.7 - 10km ESE of Ocotillo, CA",1.71,-115.8961667,32.6873333,7.783
"M 1.7 - 20km ESE of Ocotillo, CA",1.68,-115.8008333,32.6623333,8.963
"M 1.5 - 20km WNW of Progreso, B.C., MX",1.49,-115.7896667,32.639,8.373
"M 1.0 - 11km SE of Ocotillo, CA",1.0,-115.9063333,32.6688333,8.512
"M 1.4 - 19km ESE of Ocotillo, CA",1.39,-115.794,32.6855,7.203
"M 1.4 - 12km E of Ocotillo, CA",1.38,-115.8646667,32.7146667,4.293
"M 3.6 - 16km WNW of Progreso, B.C., MX",3.57,-115.7473333,32.6331667,4.723
"M 1.5 - 20km WNW of Progreso, B.C., MX",1.48,-115.7866667,32.6476667,0.723
"M 2.1 - 20km SE of Ocotillo, CA",2.09,-115.8145,32.633,-0.027
"M 1.9 - 21km WNW of Progreso, B.C., MX",1.89,-115.7995,32.6196667,4.043
"M 1.9 - 18km ESE of Ocotillo, CA",1.85,-115.8168333,32.681,5.383
"M 0.5 - 10km SW of Niland, CA",0.5,-115.6043333,33.1911667,0.173
"M 2.9 - 20km ESE of Ocotillo, CA",2.88,-115.8013333,32.663,7.933
"M 2.0 - 22km SE of Ocotillo, CA",1.97,-115.809,32.62,0.823
"M 1.3 - 20km ESE of Ocotillo, CA",1.29,-115.7998333,32.659,9.703
"M 2.3 - 17km W of Progreso, B.C., MX",2.26,-115.7613333,32.6038333,5.183
"M 1.9 - 18km WNW of Progreso, B.C., MX",1.9,-115.7673333,32.6258333,3.963
"M 0.9 - 13km ESE of Ocotillo, CA",0.9,-115.8571667,32.7091667,6.405
"M 1.5 - 14km WNW of Progreso, B.C., MX",1.5,-115.7213333,32.6251667,10.613
"M 1.4 - 4km SSW of Ocotillo, CA",1.43,-116.0095,32.6985,8.112
"M 1.7 - 20km WNW of Progreso, B.C., MX",1.7,-115.7725,32.6548333,6.813
"M 2.1 - 18km WNW of Progreso, B.C., MX",2.07,-115.7666667,32.6376667,5.043
"M 2.0 - 20km WNW of Progreso, B.C., MX",1.97,-115.7943333,32.628,4.143
"M 1.9 - 17km WNW of Progreso, B.C., MX",1.92,-115.7493333,32.6363333,6.933
"M 1.9 - 19km W of Progreso, B.C., MX",1.88,-115.786,32.6111667,3.853
"M 2.0 - 8km ESE of Ocotillo, CA",2.01,-115.9093333,32.7196667,2.242
"M 1.0 - 14km WNW of Progreso, B.C., MX",0.97,-115.7226667,32.6243333,6.433
"M 1.0 - 21km ESE of Ocotillo, CA",1.0,-115.7793333,32.6765,6.653
"M 1.8 - 10km ESE of Ocotillo, CA",1.76,-115.8978333,32.7001667,10.022
"M 2.1 - 19km WNW of Progreso, B.C., MX",2.07,-115.777,32.625,2.803
"M 2.1 - 17km ESE of Ocotillo, CA",2.06,-115.8233333,32.6825,5.013
"M 1.0 - 15km E of Ocotillo, CA",1.0,-115.836,32.709,0.525
"M 2.1 - 16km W of Progreso, B.C., MX",2.05,-115.7496667,32.6006667,5.073
"M 3.0 - 10km E of Ocotillo, CA",3.02,-115.8816667,32.7226667,3.382
"M 1.4 - 9km E of Ocotillo, CA",1.38,-115.8931667,32.7311667,10.216
"M 1.2 - 17km WNW of Progreso, B.C., MX",1.23,-115.7433333,32.6451667,10.143
"M 1.0 - 9km SW of Niland, CA",1.0,-115.5985,33.1885,1.063
"M 2.3 - 20km WNW of Progreso, B.C., MX",2.25,-115.7725,32.6598333,10.413
"M 1.3 - 16km WNW of Progreso, B.C., MX",1.29,-115.7438333,32.6221667,1.553
"M 1.8 - 17km WNW of Progreso, B.C., MX",1.84,-115.7443333,32.6436667,5.143
"M 1.1 - 13km WNW of Progreso, B.C., MX",1.09,-115.7193333,32.617,0.213
"M 1.0 - 21km WNW of Progreso, B.C., MX",1.04,-115.7825,32.6598333,5.133
"M 2.2 - 20km ESE of Ocotillo, CA",2.22,-115.8018333,32.661,5.013
"M 1.7 - 19km ESE of Ocotillo, CA",1.7,-115.8081667,32.6746667,5.203
"M 1.0 - 7km SSE of Ocotillo, CA",1.02,-115.9573333,32.6818333,7.123
"M 1.9 - 16km WNW of Progreso, B.C., MX",1.94,-115.7411667,32.6363333,3.683
"M 2.3 - 19km WNW of Progreso, B.C., MX",2.25,-115.7775,32.6356667,9.873
"M 0.8 - 10km WSW of Niland, CA",0.8,-115.6078333,33.1988333,1.953
"M 1.6 - 13km ESE of Ocotillo, CA",1.55,-115.8633333,32.7066667,1.253
"M 1.7 - 20km WNW of Progreso, B.C., MX",1.66,-115.7823333,32.6318333,3.803
"M 1.9 - 10km W of Progreso, B.C., MX",1.86,-115.6923333,32.573,5.263
"M 1.2 - 19km WNW of Progreso, B.C., MX",1.16,-115.7626667,32.6535,8.005
"M 1.4 - 13km E of Ocotillo, CA",1.41,-115.8498333,32.7331667,4.955
"M 1.0 - 9km SE of Ocotillo, CA",1.0,-115.926,32.6723333,10.917
"M 1.4 - 8km W of Progreso, B.C., MX",1.35,-115.6641667,32.5901667,9.463
"M 1.7 - 15km NNW of Ocotillo, CA",1.65,-116.0603333,32.8601667,4.866
"M 1.6 - 14km ESE of Ocotillo, CA",1.62,-115.8475,32.7026667,7.443
"M 1.2 - 16km WNW of Progreso, B.C., MX",1.21,-115.737,32.6376667,4.863
"M 1.6 - 18km WNW of Progreso, B.C., MX",1.59,-115.7738333,32.6218333,4.603
"M 1.5 - 20km ESE of Ocotillo, CA",1.48,-115.7878333,32.6778333,2.693
"M 1.8 - 18km WNW of Progreso, B.C., MX",1.78,-115.7631667,32.6246667,1.743
"M 1.5 - 13km NW of Progreso, B.C., MX",1.54,-115.6861667,32.6606667,3.473
"M 1.0 - 20km WNW of Progreso, B.C., MX",0.95,-115.7625,32.6735,8.153
"M 1.5 - 19km ESE of Ocotillo, CA",1.48,-115.8018333,32.6675,5.773
"M 1.3 - 19km WNW of Progreso, B.C., MX",1.26,-115.7736667,32.6456667,10.423
"M 1.3 - 20km W of Progreso, B.C., MX",1.27,-115.8015,32.5626667,5.583
"M 1.1 - 19km ESE of Ocotillo, CA",1.09,-115.8173333,32.6545,11.945
"M 1.5 - 17km WNW of Progreso, B.C., MX",1.46,-115.7465,32.6466667,5.513
"M 2.2 - 16km WNW of Progreso, B.C., MX",2.24,-115.7473333,32.6106667,4.313
"M 1.0 - 10km SE of Ocotillo, CA",1.0,-115.9305,32.6656667,7.872
"M 2.5 - 19km ESE of Ocotillo, CA",2.52,-115.8186667,32.6558333,9.573
"M 1.9 - 16km WNW of Progreso, B.C., MX",1.87,-115.7461667,32.6145,1.933
"M 1.6 - 20km ESE of Ocotillo, CA",1.57,-115.8138333,32.6456667,10.993
"M 2.6 - 17km ESE of Ocotillo, CA",2.56,-115.827,32.6728333,4.093
"M 4.3 - 8km E of Ocotillo, CA",4.27,-115.9045,32.7335,1.947
"M 4.3 - 10km ESE of Ocotillo, CA",4.28,-115.8923333,32.7116667,7.263
"M 2.7 - 9km E of Ocotillo, CA",2.73,-115.8955,32.7213333,6.042
"M 3.8 - 8km ESE of Ocotillo, CA",3.83,-115.9118333,32.7185,1.952
"M 1.0 - 9km ESE of Ocotillo, CA",1.0,-115.9006667,32.7135,6.422
"M 2.6 - 16km W of Progreso, B.C., MX",2.64,-115.7508333,32.5731667,4.573
"M 2.0 - 9km E of Ocotillo, CA",2.0,-115.9016667,32.7198333,0.222
"M 3.6 - 8km E of Ocotillo, CA",3.58,-115.913,32.7315,1.692
"M 1.6 - 10km ESE of Ocotillo, CA",1.64,-115.8918333,32.7146667,5.727
"M 2.0 - 9km ESE of Ocotillo, CA",2.01,-115.9003333,32.7161667,4.142
"M 2.5 - 8km ESE of Ocotillo, CA",2.54,-115.9075,32.72,2.792
"M 1.8 - 10km E of Ocotillo, CA",1.75,-115.8833333,32.7341667,5.182
"M 1.9 - 9km E of Ocotillo, CA",1.86,-115.897,32.7405,7.514
"M 1.5 - 10km ESE of Ocotillo, CA",1.48,-115.889,32.7083333,7.522
"M 1.0 - 9km E of Ocotillo, CA",1.0,-115.9033333,32.7203333,5.215
"M 1.3 - 13km ESE of Ocotillo, CA",1.3,-115.8716667,32.6835,10.015
"M 1.8 - 20km ESE of Ocotillo, CA",1.78,-115.7905,32.6791667,2.563
"M 0.5 - 8km W of Calipatria, CA",0.5,-115.6015,33.1275,4.419
"M 2.1 - 3km WSW of Progreso, B.C., MX",2.06,-115.6175,32.5731667,8.253
"M 1.5 - 9km ESE of Ocotillo, CA",1.51,-115.8975,32.7173333,4.392
"M 1.4 - 12km W of Progreso, B.C., MX",1.42,-115.7088333,32.5636667,4.793
"M 1.3 - 20km WNW of Progreso, B.C., MX",1.3,-115.7815,32.6601667,7.063
"M 3.1 - 8km E of Ocotillo, CA",3.08,-115.908,32.7343333,2.272
"M 1.0 - 10km NW of Calipatria, CA",1.0,-115.5966667,33.1775,0.303
"M 2.3 - 9km ESE of Ocotillo, CA",2.28,-115.9016667,32.714,4.172
"M 1.4 - 21km ESE of Ocotillo, CA",1.42,-115.7885,32.66,5.053
"M 1.5 - 8km SW of Progreso, B.C., MX",1.54,-115.6338333,32.5205,5.563
"M 1.0 - 10km E of Ocotillo, CA",0.99,-115.8895,32.7188333,10.917
"M 2.1 - 14km ESE of Ocotillo, CA",2.11,-115.8536667,32.7035,6.238
"M 1.9 - 8km E of Ocotillo, CA",1.91,-115.9033333,32.7315,-0.028
"M 3.4 - 10km ESE of Ocotillo, CA",3.44,-115.8888333,32.7103333,6.082
"M 1.6 - 11km NE of Borrego Springs, CA",1.55,-116.2886667,33.327,4.981
"M 2.1 - 9km E of Ocotillo, CA",2.08,-115.8983333,32.7246667,3.722
"M 1.7 - 9km ESE of Ocotillo, CA",1.66,-115.8991667,32.7121667,3.852
"M 1.0 - 20km ESE of Ocotillo, CA",0.97,-115.7991667,32.6718333,5.343
"M 2.1 - 17km WNW of Progreso, B.C., MX",2.12,-115.7581667,32.6261667,4.908
"M 1.6 - 12km ESE of Ocotillo, CA",1.61,-115.8751667,32.6906667,8.46
"M 2.4 - 9km E of Ocotillo, CA",2.36,-115.8983333,32.7293333,0.162
"M 2.2 - 8km ESE of Ocotillo, CA",2.2,-115.9088333,32.716,2.312
"M 2.6 - 16km ESE of Ocotillo, CA",2.62,-115.849,32.6548333,10.183
"M 1.6 - 9km E of Ocotillo, CA",1.63,-115.9018333,32.7241667,4.532
"M 1.7 - 18km WNW of Progreso, B.C., MX",1.69,-115.7628333,32.6258333,3.033
"M 1.5 - 14km WSW of Progreso, B.C., MX",1.46,-115.7133333,32.5243333,0.301
"M 2.7 - 15km WNW of Progreso, B.C., MX",2.68,-115.7366667,32.6246667,8.283
"M 1.7 - 10km NW of Ocotillo, CA",1.66,-116.081,32.7913333,8.966
"M 1.5 - 17km WNW of Progreso, B.C., MX",1.5,-115.7465,32.6463333,3.683
"M 2.0 - 9km ESE of Ocotillo, CA",2.03,-115.9003333,32.711,8.846
"M 2.3 - 15km WNW of Progreso, B.C., MX",2.33,-115.7365,32.6143333,7.643
"M 1.7 - 11km E of Ocotillo, CA",1.68,-115.88,32.7175,7.636
"M 1.8 - 9km ESE of Ocotillo, CA",1.8,-115.8978333,32.7111667,6.902
"M 2.5 - 19km ESE of Ocotillo, CA",2.54,-115.8003333,32.674,2.608
"M 1.9 - 11km E of Ocotillo, CA",1.88,-115.8758333,32.7246667,5.605
"M 1.1 - 16km NW of Progreso, B.C., MX",1.05,-115.7185,32.6688333,0.243
"M 3.1 - 12km E of Ocotillo, CA",3.08,-115.8618333,32.7143333,2.943
"M 2.0 - 17km ESE of Ocotillo, CA",1.98,-115.8235,32.6745,4.643
"M 1.4 - 14km W of Progreso, B.C., MX",1.39,-115.731,32.5563333,4.734
"M 0.5 - 13km E of Ocotillo, CA",0.5,-115.8588333,32.729,4.793
"M 1.9 - 9km ESE of Ocotillo, CA",1.91,-115.9001667,32.718,3.772
"M 1.8 - 9km ESE of Ocotillo, CA",1.78,-115.901,32.7158333,4.327
"M 1.0 - 17km SE of Ocotillo, CA",1.0,-115.8633333,32.6266667,9.043
"M 2.3 - 13km W of Progreso, B.C., MX",2.28,-115.7231667,32.5991667,4.163
"M 2.0 - 14km ESE of Ocotillo, CA",1.95,-115.8575,32.6736667,8.673
"M 1.2 - 15km SE of Ocotillo, CA",1.19,-115.877,32.6476667,12.758
"M 1.4 - 5km N of Ocotillo, CA",1.39,-115.998,32.777,4.054
"M 1.7 - 4km NE of Heber, CA",1.66,-115.4951667,32.757,4.112
"M 0.5 - 12km ESE of Ocotillo, CA",0.5,-115.8878333,32.6788333,2.935
"M 1.5 - 10km ESE of Ocotillo, CA",1.49,-115.8891667,32.7118333,10.558
"M 2.0 - 15km E of Ocotillo, CA",2.03,-115.8355,32.7221667,6.463
"M 1.7 - 10km ESE of Ocotillo, CA",1.7,-115.8906667,32.7161667,4.602
"M 2.0 - 19km ESE of Ocotillo, CA",2.02,-115.7986667,32.6893333,4.953
"M 1.6 - 15km W of Progreso, B.C., MX",1.56,-115.7441667,32.6063333,0.013
"M 2.3 - 8km E of Ocotillo, CA",2.28,-115.9036667,32.7253333,1.482
"M 1.8 - 9km ESE of Ocotillo, CA",1.78,-115.905,32.6953333,9.182
"M 2.9 - 9km ESE of Ocotillo, CA",2.88,-115.8953333,32.7165,2.872
"M 1.8 - 10km ESE of Ocotillo, CA",1.79,-115.8943333,32.7176667,5.912
"M 1.7 - 21km WNW of Progreso, B.C., MX",1.72,-115.7845,32.6645,8.083
"M 1.5 - 10km E of Ocotillo, CA",1.52,-115.8838333,32.7411667,4.482
"M 1.5 - 8km E of Ocotillo, CA",1.5,-115.903,32.7271667,6.202
"M 1.5 - 5km S of Ocotillo, CA",1.5,-115.999,32.6921667,9.942
"M 2.1 - 17km WNW of Progreso, B.C., MX",2.12,-115.7633333,32.6168333,9.253
"M 1.8 - 10km E of Ocotillo, CA",1.78,-115.8831667,32.7246667,4.752
"M 1.6 - 10km E of Ocotillo, CA",1.56,-115.8866667,32.7228333,4.377
"M 2.2 - 8km ESE of Ocotillo, CA",2.18,-115.9076667,32.7191667,2.192
"M 1.7 - 21km ESE of Ocotillo, CA",1.72,-115.799,32.6411667,3.893
"M 1.8 - 16km W of Progreso, B.C., MX",1.78,-115.7553333,32.6046667,8.133
"M 1.8 - 15km ESE of Ocotillo, CA",1.75,-115.8416667,32.6805,9.533
"M 1.3 - 21km ESE of Ocotillo, CA",1.32,-115.7821667,32.6775,15.883
"M 1.1 - 15km WNW of Progreso, B.C., MX",1.06,-115.7163333,32.6498333,4.483
"M 1.1 - 25km ESE of Julian, CA",1.07,-116.3535,32.9986667,4.76
"M 1.3 - 10km E of Ocotillo, CA",1.25,-115.892,32.7196667,4.497
"M 1.5 - 12km E of Ocotillo, CA",1.51,-115.8651667,32.723,5.015
"M 1.2 - 14km WNW of Progreso, B.C., MX",1.21,-115.7225,32.6261667,3.403
"M 1.5 - 9km ESE of Ocotillo, CA",1.46,-115.9013333,32.7183333,3.792
"M 1.6 - 20km E of Ocotillo, CA",1.63,-115.787,32.7005,7.133
"M 2.1 - 7km SW of Progreso, B.C., MX",2.14,-115.648,32.5425,12.048
"M 1.5 - 8km WSW of Progreso, B.C., MX",1.45,-115.6606667,32.5468333,4.933
"M 2.0 - 20km WNW of Progreso, B.C., MX",1.95,-115.7713333,32.6731667,9.543
"M 1.5 - 20km WNW of Progreso, B.C., MX",1.5,-115.7716667,32.6733333,9.315
"M 2.0 - 18km ESE of Ocotillo, CA",1.95,-115.8125,32.6841667,6.983
"M 1.4 - 10km E of Ocotillo, CA",1.42,-115.8848333,32.732,2.947
"M 1.4 - 16km WNW of Progreso, B.C., MX",1.44,-115.7321667,32.6506667,1.983
"M 1.3 - 17km W of Progreso, B.C., MX",1.3,-115.7663333,32.6051667,4.463
"M 1.9 - 9km ESE of Ocotillo, CA",1.86,-115.9001667,32.7106667,4.252
"M 1.0 - 11km E of Ocotillo, CA",1.0,-115.8803333,32.7378333,4.05
"M 1.2 - 7km E of Ocotillo, CA",1.21,-115.9153333,32.7243333,5.155
"M 1.7 - 14km ESE of Ocotillo, CA",1.69,-115.8493333,32.6868333,8.222
"M 2.3 - 16km WNW of Progreso, B.C., MX",2.34,-115.7405,32.6385,3.613
"M 1.6 - 20km WNW of Progreso, B.C., MX",1.55,-115.7775,32.6605,7.783
"M 1.6 - 20km WNW of Progreso, B.C., MX",1.6,-115.7778333,32.6568333,5.703
"M 1.1 - 16km WNW of Progreso, B.C., MX",1.11,-115.7405,32.6315,3.963
"M 1.5 - 19km ESE of Ocotillo, CA",1.45,-115.7926667,32.6903333,7.463
"M 2.1 - 16km WNW of Progreso, B.C., MX",2.08,-115.7381667,32.6326667,2.103
"M 1.2 - 14km ESE of Ocotillo, CA",1.18,-115.8458333,32.697,1.165
"M 3.3 - 8km E of Ocotillo, CA",3.34,-115.904,32.7356667,1.002
"M 2.2 - 17km W of Progreso, B.C., MX",2.2,-115.7661667,32.607,8.793
"M 2.1 - 14km E of Ocotillo, CA",2.07,-115.8495,32.7141667,4.373
"M 2.0 - 9km ESE of Ocotillo, CA",2.03,-115.895,32.7166667,4.142
"M 2.1 - 8km ESE of Ocotillo, CA",2.11,-115.9076667,32.715,2.052
"M 0.7 - 12km E of Julian, CA",0.68,-116.4731667,33.0646667,12.32
"M 1.5 - 9km ESE of Ocotillo, CA",1.49,-115.8985,32.7141667,3.762
"M 3.4 - 16km WNW of Progreso, B.C., MX",3.38,-115.7428333,32.6388333,3.933
"M 0.5 - 13km ESE of Ocotillo, CA",0.5,-115.8596667,32.7031667,9.012
"M 2.4 - 19km WNW of Progreso, B.C., MX",2.38,-115.7745,32.6323333,3.763
"M 1.4 - 16km WNW of Progreso, B.C., MX",1.39,-115.7283333,32.659,2.623
"M 1.7 - 17km WNW of Progreso, B.C., MX",1.68,-115.7495,32.6448333,0.093
"M 2.0 - 10km E of Ocotillo, CA",2.0,-115.8856667,32.7308333,3.442
"M 1.7 - 20km WNW of Progreso, B.C., MX",1.68,-115.778,32.6446667,3.743
"M 1.6 - 10km E of Ocotillo, CA",1.61,-115.8928333,32.7183333,7.887
"M 1.2 - 16km WNW of Progreso, B.C., MX",1.16,-115.7461667,32.6266667,5.553
"M 1.2 - 13km NW of Progreso, B.C., MX",1.17,-115.693,32.6538333,9.403
"M 2.4 - 21km WNW of Progreso, B.C., MX",2.35,-115.7898333,32.6473333,4.513
"M 3.3 - 20km WNW of Progreso, B.C., MX",3.34,-115.7856667,32.625,3.153
"M 2.1 - 18km WNW of Progreso, B.C., MX",2.09,-115.7673333,32.6341667,3.663
"M 1.6 - 10km SE of Ocotillo, CA",1.56,-115.9156667,32.67,4.662
"M 3.0 - 20km ESE of Ocotillo, CA",2.98,-115.7945,32.6763333,5.753
"M 1.9 - 15km NW of Progreso, B.C., MX",1.89,-115.7106667,32.6623333,3.703
"M 1.0 - 20km ESE of Ocotillo, CA",0.95,-115.7878333,32.696,6.745
"M 2.4 - 16km ESE of Ocotillo, CA",2.37,-115.8386667,32.6725,6.453
"M 1.4 - 15km ESE of Ocotillo, CA",1.41,-115.8513333,32.6815,10.043
"M 1.3 - 9km E of Ocotillo, CA",1.26,-115.9011667,32.7205,3.767
"M 1.0 - 15km WNW of Progreso, B.C., MX",1.0,-115.731,32.6248333,6.613
